name,price,green_rate,plot_ratio,address
金陵豪庭,3587,,,新沂/新沂市区/陵沭路
检察院公寓,11355,,,云龙/万达广场/东三环路南段68号
江南名都城,6821,,,沛县/沛县市区/东风东路69号
金安怡丽家园,6248,,,邳州/邳州市区/华山路
金地御园,7290,,,沛县/沛县市区/歌风路
金帝时尚广场,8973,,,邳州/邳州市区/青年东路
金虹嘉园,3000,,,沛县/沛县市区/322省道
金广厦花苑,6287,,,新沂/新沂市区/钟吾路
华西格林春天一期,6485,,,沛县/沛县市区/沛公路
黄河小区,9664,,,泉山/夹河街东/黄河南路275号
家和花园,5963,,,沛县/沛县市区/东风中路66号
佳地雅居,5565,,,邳州/邳州市区/天山南路
荟苑新区,4949,,,丰县/城区/中阳大道5259号
湖滨三期,10899,,,泉山/湖滨小区/湖滨路
湖滨四期,11071,,,泉山/湖滨小区/湖滨路
华西格林春天二期,6615,,,沛县/沛县市区/沛公路
湖滨一期,12264,,,泉山/湖滨小区/湖滨路
华泰佳园(南区),5507,,,邳州/邳州市区/文化路
华东小区,7043,,,新沂/新沂市区/公园路
城置国际花园城(东区),11921,,,"金山桥开发区/高铁站/城置商业街,近广德路"
城置国际花园城(北区),12086,,,"金山桥开发区/金龙湖/长安大道,近城置商业街"
华润昆仑御,13745,,,"泉山/交通银行/欣欣路,近长安路"
旭日花园,3174,,,铜山/铜山万达/府中路
光华安置小区,3891,,,"睢宁/城区/菁华北路,近红陶线"
绿地工润和平壹号(二期),14230,,,"云龙/万达广场/民富路,近汉源大道"
先锋家园(西区),9541,,,"云龙/万达广场/建军路,近徐海路"
昌隆公寓,7628,,,鼓楼/杨庄/下淀路133号
茶庵小区(A区),8111,,,"新城区/奥体中心/新元大道,近汉风路"
管道西山公寓,12523,,,"铜山/铜山万达/上海路,近翟南路"
运河佳园,5934,,,"邳州/邳州市区/东兴路,近文苑西路"
恒大潘安湖生态小镇,10279,,,"贾汪/青山泉镇/利大路,近310国道"
绿地理想城,12490,,,"泉山/开元四季/金山东路,近文华路"
同北巷1-5号小区,10232,,,"铜山/铜山万达/同北巷1,3,5号"
新事业小区南院,12083,,,泉山/夹河街东/苏堤北路60号
新事业小区北院,9062,,,泉山/夹河街东/苏堤北路60号
小北门29号院,10030,,,泉山/夹河街东/光明东路
小北门23号院,10890,,,泉山/夹河街东/光明东路
鼓楼小区,5953,,,沛县/沛县市区/正阳北路69号
古沛人家,3800,,,沛县/沛县市区/汤沐西路13号
江苏师范大学泉山东院住宅小区,12076,,,铜山/铜山万达/学苑路9号
华新社区,5679,,,"金山桥开发区/高铁站/矿山路,近徐贾快速通道"
东方锦城,10629,,,"云龙/绿地世纪城/郭庄路,近备战路"
苏山小区,7738,,,"泉山/火花/汉城路,近苏丁路"
金旅公园里,5831,,,"贾汪/新夏路口/桃源路,近转型大道"
碧桂园凤凰台,6839,,,"贾汪/新夏路口/山水大道,近水渠路"
楚河金茂府(别墅),16929,,,"铜山/铜山万达/嵩山路,近彭祖路"
楚河金茂府,17460,,,"铜山/铜山万达/嵩山路,近彭祖路"
聚福家园小区,2687,,,"铜山/文泰康城/海运路,近202县道"
美的雍翠园,13678,,,铜山/铜山万达/嵩山路1号
驿乐园,6736,,,"铜山/铜山新区/长安路,近欣丰路"
山湖湾,9199,,,"铜山/檀香山/徐萧公路,近144县道"
正亚小区,4087,,,"铜山/檀香山/文化路,近环镇南路"
官路小区,3800,,,"睢宁/城区/官陈线,近252省道"
云龙玉棠苑,11538,,,"云龙/万达广场/云苑路,近幸福路"
中枢101大院,9777,,,泉山/中山南路/立德路
小北门17号院,11500,,,泉山/夹河街东/光明东路
小北门20号院,10808,,,泉山/夹河街东/小北门20号
明丽苑,10761,,,泉山/夹河街东/明理街
民和园(南区),10500,,,"泉山/西苑/西苑中路,近民安路"
民和园(西区),10750,,,泉山/西苑/民安路
小北门24号院,11256,,,泉山/夹河街东/光明东路
小北门27号院,11545,,,泉山/夹河街东/光明东路
奎西巷51号院,7318,,,泉山/中山南路/立德路
光荣一巷小区,11131,,,"泉山/夹河街东/光荣一巷,近明理街"
卫生局宿舍,11803,,,云龙/师大北门/引洪路6号
云龙华府(北区),16937,,,"云龙/绿地世纪城/经一路,近纬一路"
管道二公司小区(南二区东院),13671,,,"泉山/风华园/翟北路,近北京路"
怡园新村,4181,,,邳州/邳州市区/奚仲路
怡君园小区,2200,,,丰县/城区/人民中路
颐园新村,3600,,,沛县/沛县市区/幸福路
阳光小区,4268,,,沛县/沛县市区/韩信路
一栋洋房名居园,15916,,,泉山/凤鸣路/凤台路17号
迎春小区,5374,,,新沂/新沂市区/新华南路
迎宾小区,6058,,,邳州/邳州市区/建设中路
御水华庭,4605,,,沛县/沛县市区/樊哙路
汉景华城,6204,,,沛县/沛县市区/歌风路29号
汉府嘉苑,5948,,,沛县/沛县市区/新沛路2号
红光小区,3833,,,沛县/沛县市区/萧何路
汉之源大厦,5200,,,沛县/沛县市区/汤沐路
广场小区(泉涯路),3489,,,贾汪/青山泉镇/泉涯路
绿地商务城海顿公馆,15981,,,新城区/奥体中心/元和路
韩坝新村,3308,,,沛县/沛县市区/汉邦路2号
汉城名座,6144,,,沛县/沛县市区/向阳路
福源小区,5540,,,沛县/沛县市区/322省道
光明公寓,2823,,,邳州/邳州市区/光明路
公安小区,5333,,,邳州/邳州市区/青年东路127号
绿地商务城公园首府,17139,,,新城区/奥体中心/元和路
医学院宿舍,10948,,,泉山/夹河街东/夹河前街50号
富康新村,6000,,,沛县/沛县市区/南京路
邮电新村,5217,,,邳州/邳州市区/解放路
涌金花苑,7160,,,邳州/邳州市区/瑞兴南路5号
永业世纪花园二期,12063,,,鼓楼/堤北/铜沛路
永安花园,2400,,,丰县/城区/永安路
园丁园,4500,,,沛县/沛县市区/沛中路8号
毓秀小区,5785,,,丰县/城区/响山路
公安公寓,7656,,,"铜山/铜山万达/淮河西路,近北京路"
滨河小区,6780,,,邳州/邳州市区/青年东路141号
九洲花园,7146,,,睢宁/城区/元府中路
江南山水,6369,,,沛县/沛县市区/东风东路68号
锦凤溪,4237,,,"贾汪/新夏路口/泓福路,近桃源路"
怡和公寓(睢宁),6030,,,睢宁/城区/文学北路83号
沂铁花苑,4487,,,新沂/新沂市区/徐海路
薇园西小区,13357,,,泉山/儿童医院/淮海西路
凤云小区,11172,,,泉山/凤鸣路/凤台路
段南新村(二环西路),11474,,,"泉山/大润发/二环西路,近淮海西路"
明理街60号院,12692,,,泉山/夹河街东/明理街
少华巷小区,11820,,,"泉山/夹河街东/福顺路,近富国街"
醒狮小区(二期),11619,,,泉山/夹河街东/中山北路
新吴庄西区,10668,,,"泉山/市二院/湖北路,近煤建路"
西苑民乐园附,9583,,,"泉山/西苑/黄河南路,近西三环路"
煤建路东三巷小区,11328,,,"泉山/大润发/明珠路,近煤建路"
泉城花都A区,3799,,,"贾汪/新夏路口/泓福路,近南京路"
泉城花都B区,3281,,,"贾汪/新夏路口/新区路,近永福路"
泉城花都C区,3636,,,"贾汪/新夏路口/泓福路,近永福路"
泉城花都D区,3750,,,贾汪/新夏路口/南京路
龙润山庄(别墅),19535,,,泉山/湖滨小区/金山东路35号
中浙国贸花园(北区),6496,,,邳州/邳州市区/长江西路
珠江小区,6048,,,邳州/邳州市区/建设中路37号
中央金座,3906,,,丰县/城区/向阳路108号
中阳嘉园,4336,,,丰县/城区/中阳大道6003号
中原桃花岛小区,6359,,,邳州/邳州市区/青年东路
中三新村,2800,,,沛县/沛县市区/民富路
中昊雅居苑,4000,,,邳州/邳州市区/奚仲路
张小楼新村,4500,,,鼓楼/九里/徐丰公路
中国煤炭地质总局一四七勘探队居民小区,3500,,,沛县/沛县市区/南京路46号
张双楼新村,2600,,,沛县/沛县市区/张大线
张小楼小区,4878,,,泉山/火花/工人路
悦景轩,7574,,,新沂/新沂市区/利民路
悦景轩二期,7274,,,新沂/新沂市区/大桥路92号
园梦花园,10592,,,云龙/火车站/津浦东路
东山怡园,7494,,,贾汪/青山泉镇/206国道
天惠京华苑,6022,,,邳州/邳州市区/淮河路
迎宾小区,5512,,,"沛县/沛县市区/迎宾大道,近东环路"
月亮湾,6227,,,邳州/邳州市区/三汊河路
硕丰雅居(别墅),9570,,,"铜山/铜山万达/棠马路,近纺织路"
新汉城(别墅),7000,,,"沛县/沛县市区/正阳大道,近沛公路"
丽水华庭,5100,,,"睢宁/城区/府前街,近302省道"
绿地商务城国际花都(别墅),21910,,,新城区/奥体中心/昆仑大道2号
金达花园,5490,,,铜山/铜山万达/京福线
学府嘉园,8307,,,睢宁/城区/文学北路
金达银座,7000,,,新沂/新沂市区/南京路
翠屏嘉苑,5061,,,新沂/新沂市区/郯新路69号
花园小区(一期),6217,,,睢宁/城区/青年路
汇金学府,7618,,,睢宁/城区/中山北路
钰嘉园,7170,,,睢宁/城区/元府东路48号
永昶路安居小区,5416,,,睢宁/城区/永昶东路
星星家园,6155,,,睢宁/城区/徐宁西路
国信上城叠院(别墅),16946,,,新城区/新市政府/民生路
千禧园小区,10344,,,新沂/新沂市区/市府路73号
阳光花园,10529,,,邳州/邳州市区/三汊河路
润龙花园,3600,,,沛县/沛县市区/黄河路
风华园(沿河南路),7206,,,"邳州/邳州市区/沿河南路,近三汊河路"
电大小区,9878,,,"邳州/邳州市区/珠江东路,近建设中路"
亚都花园,5490,,,邳州/邳州市区/建设中路
山水茗居,10331,,,铜山/铜山万达/海河西路139号
鸿福家园,5787,,,"邳州/邳州市区/文苑东路,近瑞兴北路"
怡园小区,8840,,,"沛县/沛县市区/汉源大道,近汤沐路"
滨湖景苑,3972,,,"邳州/邳州市区/泰州路,近长江路"
龙潭小区,8750,,,"沛县/沛县市区/汉城路,近公园南路"
金港新村,5950,,,"邳州/邳州市区/华山路,近锦江西路"
明德小区,4700,,,邳州/邳州市区/建设北路6号
幸福小区三期,4403,,,睢宁/城区/幸福路
紫荆花苑小区,10727,,,新沂/新沂市区/钟吾路167号
锦绣茗苑,5374,,,新沂/新沂市区/建邺路
怡东花园,4044,,,新沂/新沂市区/新东路
群冠铭苑,6687,,,新沂/新沂市区/新东路
红叶小区,6421,,,睢宁/城区/红叶路
红光小区,4289,,,睢宁/城区/鸿禧路
红叶公寓,6827,,,睢宁/城区/中山北路
福成花园,7587,,,新沂/新沂市区/大桥路
凤凰苑,4974,,,新沂/新沂市区/沭东大道88号
枫华园,7107,,,睢宁/城区/八一西路
枫荷雅居,8196,,,新沂/新沂市区/新东路5号
凤凰嗉A区,4563,,,丰县/城区/顺河南街
风泽园,5276,,,新沂/新沂市区/钟吾南路
东升花园,8001,,,睢宁/城区/东升街
东方宜家花园,4327,,,"贾汪/新夏路口/泉城路,近宏安路"
东方明珠花苑,6400,,,睢宁/城区/东升街30号
东方花园,7894,,,邳州/邳州市区/三汊河路
电声大楼,6091,,,睢宁/城区/人民东路232号
金顶世贸城丁香园,6807,,,睢宁/城区/东升街
城南新村小区,5114,,,新沂/新沂市区/马陵山路
城关新村,6487,,,新沂/新沂市区/城关里
碧桂园,12692,,,睢宁/城区/永安路
滨河嘉园,6035,,,新沂/新沂市区/钟吾南路
和谐小区,5932,,,睢宁/城区/八一路
恒盛花苑,6374,,,新沂/新沂市区/新安路79号
恒盛嘉园,7265,,,邳州/邳州市区/闽江路
和丰园,5076,,,丰县/城区/254省道
翰林花园北区,10403,,,"云龙/万达广场/庆丰路,近徐海路"
海棠小区,5601,,,铜山/铜山万达/海棠路
金顶世贸城海棠园,7193,,,睢宁/城区/东升街
管道二公司小区(北二区),8888,,,"泉山/矿业大学/三环南路,近解放南路"
管道社区东区,14700,,,泉山/泉山森林公园/三环南路
广场小区,3347,,,贾汪/青山泉镇/将军大街
广达新苑,5922,,,新沂/新沂市区/新安路82号
广厦家园,6875,,,新沂/新沂市区/新华路
金顶世贸城桂花园(一期),6762,,,睢宁/城区/东升街35号
国际公寓,7431,,,睢宁/城区/人民东路10号
福乐园小区,7674,,,铜山/铜山万达/长安路
富丽花园同创小区,10000,,,新沂/新沂市区/青年路
富达苑小区,6722,,,新沂/新沂市区/建业路
富丽西园,10984,,,泉山/大润发/吴庄路463号
怡景雅居,6687,,,新沂/新沂市区/大桥路8号
怡景佳园,5825,,,新沂/新沂市区/市府路71-1号
云河公寓,4312,,,"睢宁/城区/苏源线,京福线"
苑南大厦,6566,,,睢宁/城区/文学南路58号
御源华府,3136,,,新沂/新沂市区/新华路
华园小区,4274,,,新沂/新沂市区/大桥西路72号
友谊北小区,13505,,,泉山/段庄广场/淮海西路
金顶世贸城樱花园,7456,,,睢宁/城区/东升街
中国城,5128,,,睢宁/城区/中山南路
中山公寓,7306,,,睢宁/城区/中山北路100号
中山花园,6809,,,睢宁/城区/中山北路
智博园,5287,,,新沂/新沂市区/青年路41号
运河人家,6200,,,邳州/邳州市区/建设中路
紫荆花苑(同昌西路),10410,,,铜山/铜山万达/天洁路18号
紫丁香嘉园,6289,,,邳州/邳州市区/奚仲路
珠苑里一村,10315,,,鼓楼/祥和路/祥和路2号
新春小区,5574,,,新沂/新沂市区/大桥路
百力康城,5512,,,新沂/新沂市区/大桥路
百合嘉园,8450,,,"新沂/新沂市区/北京路,近轻工路"
百合园小区,6882,,,睢宁/城区/东升街
小福州花园三期,5247,,,睢宁/城区/文学南路
小福州花园二期,5745,,,睢宁/城区/文学南路
新城尚品,6469,,,睢宁/城区/红陶线
北粮大厦,6299,,,睢宁/城区/中山北路
祥和西区,9537,,,鼓楼/祥和路/祥和路
祥远小区,5774,,,新沂/新沂市区/青年路
向阳小区,4318,,,睢宁/城区/苏源线
小福州花园一期,5161,,,睢宁/城区/文学南路
新苑小区,6590,,,新沂/新沂市区/城关里
新沂沭滨小区,7083,,,新沂/新沂市区/钟吾路
新沂华源公寓,6018,,,新沂/新沂市区/新安路
新铁家苑,5161,,,新沂/新沂市区/人民路
客运宿舍西区(鼓楼),10034,,,鼓楼/庆云桥西/黄河北路
新港小区,4687,,,新沂/新沂市区/市府路89号
徐州发电厂职工宿舍,11018,,,鼓楼/堤北/环城路12号
宣武公寓,6538,,,睢宁/城区/红叶路
徐州回转支承公司公寓式住宅,5390,,,鼓楼/祥和路/祥和路
星河湾,6451,,,睢宁/城区/青年中路
杏花苑小区,3204,,,睢宁/城区/121省道
幸福小区四期,3676,,,睢宁/城区/幸福路
耀华苑公寓,7047,,,睢宁/城区/睢河路
雅园,10270,,,泉山/凤鸣路/奎山路
学府家园,7218,,,丰县/城区/长顺中路11号
阳光嘉园,3629,,,新沂/新沂市区/利民路31号
阳光家园(沛县),6640,,,沛县/沛县市区/204县道
金色家园B区,5838,,,丰县/城区/工农路
锦绣龙城,5373,,,丰县/城区/支农路
锦绣滨湖(三期),15361,,,鼓楼/下淀/响山北路
九里新苑(南区),7609,,,鼓楼/鼓楼周边/三环北路
国宾华府,3461,,,贾汪/青山泉镇/工商路171号
华茂嘉园,12762,,,新城区/新市政府/清风路
华美清园北区,1886,,,贾汪/青山泉镇/贾柳线
惠民花园,4864,,,丰县/城区/工农路
惠安居,9103,,,鼓楼/九里/西苑中路
翡翠杏山(北区),11353,,,泉山/火花/徐肖线
丰和园,18101,,,泉山/矿业大学/梨园南路
东和花园,3600,,,贾汪/世纪西路/将军大街
翡翠岛,8275,,,贾汪/青山泉镇/303县道
枫情水岸,15741,,,泉山/凤鸣路/共建路
风华园,11324,,,邳州/邳州市区/民主路
紫金花园,6000,,,贾汪/新夏路口/203县道
紫金花园,5645,,,云龙/国基城邦/紫金路
紫金花园,6424,,,睢宁/城区/天虹大道
安泰花园东区,7959,,,沛县/沛县市区/江苏路
安泰花园西区,5500,,,沛县/沛县市区/江苏路
民福园,11689,,,沛县/沛县市区/红光路
新城嘉苑D区,4684,,,沛县/沛县市区/嘉苑路
新城嘉苑B区,6188,,,沛县/沛县市区/嘉苑路
新城嘉苑C区,6691,,,沛县/沛县市区/嘉苑路
民康园,10158,,,贾汪/新夏路口/泉城路
府厚名门,9546,,,贾汪/新夏路口/府后街
雨润广场,6507,,,沛县/沛县市区/汉城路
中安小区,4629,,,"贾汪/青山泉镇/天能路,近前委路"
滨河花园,10000,,,丰县/城区/环城北路
东方大厦,5230,,,丰县/城区/中阳大道
润丰华府,2957,,,丰县/城区/子侠路
在水一方(北区),6452,,,丰县/城区/河滨路2289号
玉泉雅筑,11109,,,"铜山/铜山新区/淮河西路,近北京路"
天域华府,15676,,,云龙/楚王陵/郭庄路
叶语雅园,8125,,,鼓楼/堤北/二环北路
雨润城,4723,,,丰县/城区/中阳大道
杏林华庭,5265,,,丰县/城区/南环路
同乐中央紫郡,3953,,,"贾汪/人民公园/宏安路,近工商路"
盛世锦园,3955,,,沛县/沛县市区/汉兴路
瑞丰花园,11352,,,云龙/火车站/铜山路
周庄小区,11788,,,泉山/矿业大学/奎南路3号
重型宿舍,11290,,,"云龙/万达广场/东丰路,近黄山路"
珠苑里二村,9179,,,鼓楼/祥和路/祥和路1号
翟山城管办事处宿舍,10737,,,泉山/风华园/北京北路
永康小区,2500,,,邳州/邳州市区/燕陈线
商城公寓,6391,,,邳州/邳州市区/邳新路
清华园,5870,,,邳州/邳州市区/建设北路
锦绣家园,5501,,,邳州/邳州市区/锦江西路
金域华府,7244,,,邳州/邳州市区/华山路
金域华府(别墅),6109,,,邳州/邳州市区/华山路
金玉嘉园,6453,,,邳州/邳州市区/瑞兴北路
凤凰山庄,13181,,,泉山/凤鸣路/凤鸣路
鼎盛花园,3100,,,睢宁/城区/府前街
桃花书苑,6560,,,邳州/邳州市区/瑞兴路
翰林华府,6231,,,邳州/邳州市区/北京东路
御翠苑,5985,,,邳州/邳州市区/华山北路
锦绣苑,5759,,,邳州/邳州市区/青年东路
八六公寓,11868,,,"泉山/风华园/风华南路,近翟南路"
安康公寓,7353,,,睢宁/城区/元府中路
阳光世纪苑,4236,,,贾汪/新夏路口/大泉路
养育小区,9267,,,云龙/沃尔玛/民主南路
叶语田园,8333,,,泉山/矿业大学/长安路
引洪小区,11465,,,云龙/沃尔玛/引洪路9号
艺波小区,14848,,,云龙/沃尔玛/青年路269号
怡然小区,11111,,,泉山/西苑/水漫桥路
怡乐家园,8297,,,鼓楼/九里/汉城东路
一六九勘探队地质家园,12859,,,泉山/段庄广场/煤建一街
宜居嘉园,11050,,,"鼓楼/祥和路/沈孟路,近徐运新河西路"
永新书香苑,9672,,,铜山/铜山万达/海河西路11号
振兴城市花园,2735,,,铜山/铜山万达/振兴路
中国银行徐州九龙湖支行宿舍,9625,,,鼓楼/堤北/二环北路
知春园,5078,,,鼓楼/下淀/白云路
张庄小区,5590,,,鼓楼/九里/三环北路
新城嘉苑E区,6223,,,沛县/沛县市区/嘉苑路
金色家园,6896,,,邳州/邳州市区/250省道
金水杉嘉园,5901,,,邳州/邳州市区/海河西路
金侨城市花园,6457,,,邳州/邳州市区/南京路
学仕园,5255,,,"贾汪/世纪西路/世纪西路,韩桥路"
亚东小区,9836,,,云龙/万达广场/黄山大道42号
烟厂宿舍,8114,,,鼓楼/堤北/复兴北路123号
和平广场,6275,,,邳州/邳州市区/奚仲路2号
中央佳地国际广场,6874,,,邳州/邳州市区/银杏大道
馨乐园,7868,,,铜山/铜山万达/长安路
兴隆花园二期,9947,,,鼓楼/煤港路/煤港路
徐钢一宿舍,8335,,,鼓楼/下淀/下淀路
徐钢七宿舍,9266,,,鼓楼/下淀/下淀路220号
西城华庭,10000,,,泉山/西苑/新淮海西路
三星花苑,6934,,,邳州/邳州市区/福州路
祥颐园,4804,,,贾汪/世纪西路/世纪西路6号
武警小区,11034,,,泉山/矿业大学/解放南路
文亭小区,10256,,,泉山/彭城广场/文亭街
王场东村,8571,,,鼓楼/下淀/复兴北路130号
外经委宿舍,10313,,,鼓楼/堤北/黄河北路27号
土城小区,12841,,,云龙/沃尔玛/和平路
托龙山安置居住A区,7799,,,铜山/铜山万达/长安路
御景园南区,6363,,,丰县/城区/南苑路2号
御景园北区,7114,,,丰县/城区/中阳大道5135号
铁路十三宿舍,9375,,,鼓楼/堤北/环城路88号
铁路民祥园,10588,,,"云龙/万达广场/汉景大道,近德政路"
铁路38宿舍,5878,,,鼓楼/堤北/长征路
铁路44宿舍,5101,,,鼓楼/堤北/长征路
铁路36宿舍,6724,,,鼓楼/堤北/响山路
东泰佳苑,3383,,,金山桥开发区/高铁站/兴镇北路
董庄花园,2000,,,贾汪/新夏路口/305县道
法苑小区鼓楼法院公寓,11440,,,鼓楼/下淀/下淀路
房美桂苑,6391,,,铜山/铜山万达/琅溪路
丰储街6号楼,10496,,,云龙/沃尔玛/丰储街
东晨大厦,6974,,,泉山/段庄广场/苏堤南路78号
电业局宿舍,10294,,,泉山/市二院/煤建东三巷
东方宜家花园小区,4687,,,贾汪/新夏路口/206国道
东尚润景花园,11666,,,鼓楼/下淀/下淀路
翠园,14264,,,"泉山/凤鸣路/奎山路,近奎山中街"
大湖安置小区,5059,,,金山桥开发区/高铁站/通徐路
博爱小区,11371,,,泉山/段庄广场/永安南街
彩园,9200,,,泉山/凤鸣路/奎山中街
苏宁尊悦府邸,22974,,,鼓楼/彭城广场/彭城路
佳境花园,5042,,,邳州/邳州市区/花园路
体育局宿舍,9933,,,泉山/段庄广场/淮海西路
桃源世家,5805,,,"贾汪/世纪西路/利民路,近桃花路"
向阳佳园,6666,,,邳州/邳州市区/三汊河路
铁路18宿舍,7023,,,鼓楼/下淀/下淀路
铁路28宿舍,5736,,,鼓楼/下淀/响山路
铁路33宿舍,9318,,,云龙/楚王陵/黄河东路
铁路35宿舍,7287,,,鼓楼/堤北/复兴北路
天山公寓,5450,,,邳州/邳州市区/天山路
盛鑫佳园,7047,,,邳州/邳州市区/福州路
师大公寓,10399,,,"铜山/铜山万达/圭山路,近同昌西路"
书香园,10113,,,泉山/湖滨小区/云泰路3号
上山安置小区(东区),5334,,,"金山桥开发区/高铁站/徐海路,近鲲鹏路"
润和花园,3437,,,铜山/铜山万达/振兴路
韩山民惠园,8414,,,泉山/火花/三环西路
供销佳苑,3500,,,铜山/铜山万达/运河路
华美和园一期,5825,,,铜山/檀香山/徐丰公路
华美和园二期,5538,,,铜山/檀香山/徐丰公路
华美和园三期,5519,,,铜山/檀香山/徐丰公路
华美和园四期,6079,,,铜山/檀香山/徐丰公路
华美星光花园(1期),3500,,,贾汪/青山泉镇/夏桥街
华润家园,2500,,,铜山/铜山万达/华润路
互助小区,9497,,,泉山/彭城广场/风化街
湖里小区二期,2641,,,贾汪/新夏路口/华建路
护矿里宿舍小区,2941,,,贾汪/青山泉镇/贾韩中路
矿大高知公寓,9730,,,铜山/铜山万达/圭山路21号
矿务局宿舍局长楼,8934,,,泉山/段庄广场/淮海西路235号
乐府花园,3300,,,铜山/铜山万达/俯前街
利群小区,6315,,,云龙/火车站/复兴南路
